Disease_Name,DOID,Gene_Symbol
mental disorder,DOID:0050329,GSTT1
mental disorder,DOID:0050329,HTR1A
mental disorder,DOID:0050329,HTR1B
mental disorder,DOID:0050329,HTR2A
mental disorder,DOID:0050329,HTR2C
mental disorder,DOID:0050329,HTR3A
mental disorder,DOID:0050329,IFNA2
mental disorder,DOID:0050329,LMX1B
mental disorder,DOID:0050329,MAOA
mental disorder,DOID:0050329,MECP2
mental disorder,DOID:0050329,NOS1
mental disorder,DOID:0050329,NR4A2
mental disorder,DOID:0050329,OPRM1
mental disorder,DOID:0050329,ABCB1
mental disorder,DOID:0050329,POMC
mental disorder,DOID:0050329,RARA
mental disorder,DOID:0050329,RARB
mental disorder,DOID:0050329,RARG
mental disorder,DOID:0050329,RXRA
mental disorder,DOID:0050329,RXRB
mental disorder,DOID:0050329,RXRG
mental disorder,DOID:0050329,SLC6A3
mental disorder,DOID:0050329,SLC6A4
mental disorder,DOID:0050329,TH
mental disorder,DOID:0050329,TPH1
mental disorder,DOID:0050329,XK
mental disorder,DOID:0050329,HTR3B
mental disorder,DOID:0050329,DGCR8
mental disorder,DOID:0050329,NSD1
mental disorder,DOID:0050329,TPH2
mental disorder,DOID:0050329,ARX
mental disorder,DOID:0050329,PGP
mental disorder,DOID:0050329,PIK4CA
LADD syndrome,DOID:0050331,FGF10
LADD syndrome,DOID:0050331,FGFR3
LADD syndrome,DOID:0050331,FGFR2
enlarged vestibular aqueduct,DOID:0050332,FOXI1
enlarged vestibular aqueduct,DOID:0050332,KCNJ10
enlarged vestibular aqueduct,DOID:0050332,SLC26A4
congenital anosmia,DOID:0050333,ANIC
thiourea tasting,DOID:0050334,TAS2R38
bradyopsia,DOID:0050335,RGS9
bradyopsia,DOID:0050335,RGS9BP
hypophosphatemia,DOID:0050336,SLC34A1
commensal Enterobacteriaceae infectious disease,DOID:0050360,IFNG
opportunistic Enterobacteriaceae infectious disease,DOID:0050361,IFNG
commensal Neisseriaceae infectious disease,DOID:0050370,C8A
commensal Neisseriaceae infectious disease,DOID:0050370,C8B
commensal Neisseriaceae infectious disease,DOID:0050370,CFD
commensal Pasteurellaceae infectious disease,DOID:0050371,CP
commensal Pasteurellaceae infectious disease,DOID:0050371,CRP
commensal Pasteurellaceae infectious disease,DOID:0050371,HP
Burkholderia cepacia complex infectious disease,DOID:0050377,CFTR
Burkholderia cepacia complex infectious disease,DOID:0050377,MBL2
commensal Helicobacter infectious disease,DOID:0050385,ABO
commensal Helicobacter infectious disease,DOID:0050385,PARP1
commensal Helicobacter infectious disease,DOID:0050385,AGT
commensal Helicobacter infectious disease,DOID:0050385,ALDH2
commensal Helicobacter infectious disease,DOID:0050385,APC
commensal Helicobacter infectious disease,DOID:0050385,APEX1
commensal Helicobacter infectious disease,DOID:0050385,FAS
commensal Helicobacter infectious disease,DOID:0050385,FASLG
commensal Helicobacter infectious disease,DOID:0050385,ARG1
commensal Helicobacter infectious disease,DOID:0050385,CCND1
commensal Helicobacter infectious disease,DOID:0050385,CAT
commensal Helicobacter infectious disease,DOID:0050385,CD14
commensal Helicobacter infectious disease,DOID:0050385,CDH1
commensal Helicobacter infectious disease,DOID:0050385,CDKN1A
commensal Helicobacter infectious disease,DOID:0050385,CDKN1B
commensal Helicobacter infectious disease,DOID:0050385,CMA1
commensal Helicobacter infectious disease,DOID:0050385,COMT
commensal Helicobacter infectious disease,DOID:0050385,CTLA4
commensal Helicobacter infectious disease,DOID:0050385,CYBA
commensal Helicobacter infectious disease,DOID:0050385,CYP2C19
commensal Helicobacter infectious disease,DOID:0050385,CYP2C9
commensal Helicobacter infectious disease,DOID:0050385,CYP2E1
commensal Helicobacter infectious disease,DOID:0050385,CYP3A4
commensal Helicobacter infectious disease,DOID:0050385,ACE
commensal Helicobacter infectious disease,DOID:0050385,DEFB1
commensal Helicobacter infectious disease,DOID:0050385,NQO1
commensal Helicobacter infectious disease,DOID:0050385,ERCC2
commensal Helicobacter infectious disease,DOID:0050385,FUT2
commensal Helicobacter infectious disease,DOID:0050385,FUT3
commensal Helicobacter infectious disease,DOID:0050385,GAB1
commensal Helicobacter infectious disease,DOID:0050385,GSTM1
commensal Helicobacter infectious disease,DOID:0050385,GSTM2
commensal Helicobacter infectious disease,DOID:0050385,GSTM3
commensal Helicobacter infectious disease,DOID:0050385,GSTP1
commensal Helicobacter infectious disease,DOID:0050385,GSTT1
commensal Helicobacter infectious disease,DOID:0050385,GSTT2
commensal Helicobacter infectious disease,DOID:0050385,HLA-A
commensal Helicobacter infectious disease,DOID:0050385,HLA-B
commensal Helicobacter infectious disease,DOID:0050385,HLA-C
commensal Helicobacter infectious disease,DOID:0050385,HLA-DQA1
commensal Helicobacter infectious disease,DOID:0050385,HLA-DQB1
commensal Helicobacter infectious disease,DOID:0050385,HLA-DRB1
commensal Helicobacter infectious disease,DOID:0050385,HSPA2
commensal Helicobacter infectious disease,DOID:0050385,IFNG
commensal Helicobacter infectious disease,DOID:0050385,IFNGR1
commensal Helicobacter infectious disease,DOID:0050385,IGHG1
commensal Helicobacter infectious disease,DOID:0050385,IGKC
commensal Helicobacter infectious disease,DOID:0050385,IL1A
commensal Helicobacter infectious disease,DOID:0050385,IL1B
commensal Helicobacter infectious disease,DOID:0050385,IL1R1
commensal Helicobacter infectious disease,DOID:0050385,IL1RN
commensal Helicobacter infectious disease,DOID:0050385,IL2
commensal Helicobacter infectious disease,DOID:0050385,IL4
commensal Helicobacter infectious disease,DOID:0050385,IL4R
commensal Helicobacter infectious disease,DOID:0050385,IL5
commensal Helicobacter infectious disease,DOID:0050385,IL6
commensal Helicobacter infectious disease,DOID:0050385,IL7R
commensal Helicobacter infectious disease,DOID:0050385,IL8
commensal Helicobacter infectious disease,DOID:0050385,IL10
commensal Helicobacter infectious disease,DOID:0050385,IL10RA
commensal Helicobacter infectious disease,DOID:0050385,IL12A
commensal Helicobacter infectious disease,DOID:0050385,IL12B
commensal Helicobacter infectious disease,DOID:0050385,IL13
commensal Helicobacter infectious disease,DOID:0050385,IL17A
commensal Helicobacter infectious disease,DOID:0050385,IL18
commensal Helicobacter infectious disease,DOID:0050385,ITGAL
commensal Helicobacter infectious disease,DOID:0050385,ITGAM
commensal Helicobacter infectious disease,DOID:0050385,ITGAX
commensal Helicobacter infectious disease,DOID:0050385,ITGB3
commensal Helicobacter infectious disease,DOID:0050385,LTA
commensal Helicobacter infectious disease,DOID:0050385,MBL2
commensal Helicobacter infectious disease,DOID:0050385,MDM2
commensal Helicobacter infectious disease,DOID:0050385,MIF
commensal Helicobacter infectious disease,DOID:0050385,MLH1
commensal Helicobacter infectious disease,DOID:0050385,MMP1
commensal Helicobacter infectious disease,DOID:0050385,MMP2
commensal Helicobacter infectious disease,DOID:0050385,MMP3
commensal Helicobacter infectious disease,DOID:0050385,MMP7
commensal Helicobacter infectious disease,DOID:0050385,MMP9
commensal Helicobacter infectious disease,DOID:0050385,MPO
commensal Helicobacter infectious disease,DOID:0050385,MSH2
commensal Helicobacter infectious disease,DOID:0050385,MTHFR
commensal Helicobacter infectious disease,DOID:0050385,MUC1
commensal Helicobacter infectious disease,DOID:0050385,MUC6
commensal Helicobacter infectious disease,DOID:0050385,MYC
commensal Helicobacter infectious disease,DOID:0050385,NFE2L2
commensal Helicobacter infectious disease,DOID:0050385,OGG1
commensal Helicobacter infectious disease,DOID:0050385,PGC
commensal Helicobacter infectious disease,DOID:0050385,ABCB1
commensal Helicobacter infectious disease,DOID:0050385,PON1
commensal Helicobacter infectious disease,DOID:0050385,PON2
commensal Helicobacter infectious disease,DOID:0050385,PPARG
commensal Helicobacter infectious disease,DOID:0050385,PRKCH
commensal Helicobacter infectious disease,DOID:0050385,PTGS1
commensal Helicobacter infectious disease,DOID:0050385,PTGS2
commensal Helicobacter infectious disease,DOID:0050385,PTPN1
commensal Helicobacter infectious disease,DOID:0050385,PTPN11
commensal Helicobacter infectious disease,DOID:0050385,PTPRZ1
commensal Helicobacter infectious disease,DOID:0050385,CCL2
commensal Helicobacter infectious disease,DOID:0050385,CCL5
commensal Helicobacter infectious disease,DOID:0050385,CCL22
commensal Helicobacter infectious disease,DOID:0050385,SDHC
commensal Helicobacter infectious disease,DOID:0050385,SOD2
commensal Helicobacter infectious disease,DOID:0050385,TRB@
commensal Helicobacter infectious disease,DOID:0050385,TFRC
commensal Helicobacter infectious disease,DOID:0050385,TGFB1
commensal Helicobacter infectious disease,DOID:0050385,TGFBR2
commensal Helicobacter infectious disease,DOID:0050385,TIMP1
commensal Helicobacter infectious disease,DOID:0050385,TIMP2
commensal Helicobacter infectious disease,DOID:0050385,TLR2
commensal Helicobacter infectious disease,DOID:0050385,TLR4
commensal Helicobacter infectious disease,DOID:0050385,TLR5
commensal Helicobacter infectious disease,DOID:0050385,TNF
commensal Helicobacter infectious disease,DOID:0050385,TP53
commensal Helicobacter infectious disease,DOID:0050385,TYMS
commensal Helicobacter infectious disease,DOID:0050385,VEGFA
commensal Helicobacter infectious disease,DOID:0050385,XPC
commensal Helicobacter infectious disease,DOID:0050385,XRCC1
commensal Helicobacter infectious disease,DOID:0050385,PSCA
commensal Helicobacter infectious disease,DOID:0050385,SSPN
commensal Helicobacter infectious disease,DOID:0050385,NOD1
commensal Helicobacter infectious disease,DOID:0050385,MALT1
commensal Helicobacter infectious disease,DOID:0050385,IGK@
commensal Helicobacter infectious disease,DOID:0050385,AICDA
commensal Helicobacter infectious disease,DOID:0050385,NOD2
commensal Helicobacter infectious disease,DOID:0050385,IL17F
commensal Helicobacter infectious disease,DOID:0050385,MIR196A2
commensal Helicobacter infectious disease,DOID:0050385,CagA
commensal Helicobacter infectious disease,DOID:0050385,CARD15
commensal Helicobacter infectious disease,DOID:0050385,IL8RA
commensal Helicobacter infectious disease,DOID:0050385,IL8RB
commensal Helicobacter infectious disease,DOID:0050385,MIR499
commensal Helicobacter infectious disease,DOID:0050385,MIRN146A
commensal Helicobacter infectious disease,DOID:0050385,NOS2A
commensal Helicobacter infectious disease,DOID:0050385,SELS
commensal Helicobacter infectious disease,DOID:0050385,TNFA
nonpapillary renal cell carcinoma,DOID:0050387,OGG1
nonpapillary renal cell carcinoma,DOID:0050387,HNF1A
nonpapillary renal cell carcinoma,DOID:0050387,HNF1B
nonpapillary renal cell carcinoma,DOID:0050387,VHL
nonpapillary renal cell carcinoma,DOID:0050387,RNF139
nonpapillary renal cell carcinoma,DOID:0050387,DIRC2
nonpapillary renal cell carcinoma,DOID:0050387,FLCN
commensal Mycoplasma infectious disease,DOID:0050407,CASP3
commensal Mycoplasma infectious disease,DOID:0050407,CDH1
commensal Mycoplasma infectious disease,DOID:0050407,NOS2
commensal Mycoplasma infectious disease,DOID:0050407,TAP1
commensal Mycoplasma infectious disease,DOID:0050407,TAP2
complement factor I deficiency,DOID:0050419,CFI
primary streptococcal infectious disease,DOID:0050421,CD14
primary streptococcal infectious disease,DOID:0050421,CRP
primary streptococcal infectious disease,DOID:0050421,ACE
primary streptococcal infectious disease,DOID:0050421,F5
primary streptococcal infectious disease,DOID:0050421,FCGR2A
primary streptococcal infectious disease,DOID:0050421,FCN2
primary streptococcal infectious disease,DOID:0050421,HLA-C
primary streptococcal infectious disease,DOID:0050421,HLA-DRB1
primary streptococcal infectious disease,DOID:0050421,HMGB1
primary streptococcal infectious disease,DOID:0050421,HSPA1B
primary streptococcal infectious disease,DOID:0050421,IL1A
primary streptococcal infectious disease,DOID:0050421,IL1B
primary streptococcal infectious disease,DOID:0050421,IL1RN
primary streptococcal infectious disease,DOID:0050421,IL6
primary streptococcal infectious disease,DOID:0050421,IL8
primary streptococcal infectious disease,DOID:0050421,IL10
primary streptococcal infectious disease,DOID:0050421,IL12B
primary streptococcal infectious disease,DOID:0050421,IL13
primary streptococcal infectious disease,DOID:0050421,MBL2
primary streptococcal infectious disease,DOID:0050421,MMP16
primary streptococcal infectious disease,DOID:0050421,MYLK
primary streptococcal infectious disease,DOID:0050421,NOS3
primary streptococcal infectious disease,DOID:0050421,SERPINE1
primary streptococcal infectious disease,DOID:0050421,TLR1
primary streptococcal infectious disease,DOID:0050421,TLR2
primary streptococcal infectious disease,DOID:0050421,TLR4
primary streptococcal infectious disease,DOID:0050421,TNF
primary streptococcal infectious disease,DOID:0050421,TLR6
primary streptococcal infectious disease,DOID:0050421,TLR9
familial adenomatous polyposis,DOID:0050424,NAT2
familial adenomatous polyposis,DOID:0050424,AKT1
familial adenomatous polyposis,DOID:0050424,APC
familial adenomatous polyposis,DOID:0050424,APEX1
familial adenomatous polyposis,DOID:0050424,BMPR1A
familial adenomatous polyposis,DOID:0050424,BMPR1B
familial adenomatous polyposis,DOID:0050424,BMPR2
familial adenomatous polyposis,DOID:0050424,CTNNB1
familial adenomatous polyposis,DOID:0050424,CYP26A1
familial adenomatous polyposis,DOID:0050424,ACE
familial adenomatous polyposis,DOID:0050424,EPHB2
familial adenomatous polyposis,DOID:0050424,FMO3
familial adenomatous polyposis,DOID:0050424,GSTA1
familial adenomatous polyposis,DOID:0050424,GSTM1
familial adenomatous polyposis,DOID:0050424,GSTP1
familial adenomatous polyposis,DOID:0050424,GSTT1
familial adenomatous polyposis,DOID:0050424,MSH6
familial adenomatous polyposis,DOID:0050424,KRAS
familial adenomatous polyposis,DOID:0050424,SMAD4
familial adenomatous polyposis,DOID:0050424,MCC
familial adenomatous polyposis,DOID:0050424,MSH2
familial adenomatous polyposis,DOID:0050424,NUDT1
familial adenomatous polyposis,DOID:0050424,MUTYH
familial adenomatous polyposis,DOID:0050424,MYH1
familial adenomatous polyposis,DOID:0050424,NTHL1
familial adenomatous polyposis,DOID:0050424,ODC1
familial adenomatous polyposis,DOID:0050424,OGG1
familial adenomatous polyposis,DOID:0050424,SERPINE1
familial adenomatous polyposis,DOID:0050424,PIK3CA
familial adenomatous polyposis,DOID:0050424,PLA2G2A
familial adenomatous polyposis,DOID:0050424,PTGS2
familial adenomatous polyposis,DOID:0050424,SOD2
familial adenomatous polyposis,DOID:0050424,TP53
familial adenomatous polyposis,DOID:0050424,UGT2B4
familial adenomatous polyposis,DOID:0050424,UGT2B7
familial adenomatous polyposis,DOID:0050424,UGT2B15
familial adenomatous polyposis,DOID:0050424,MAPRE2
familial adenomatous polyposis,DOID:0050424,GREM1
familial adenomatous polyposis,DOID:0050424,UGT1A10
familial adenomatous polyposis,DOID:0050424,UGT1A6
familial adenomatous polyposis,DOID:0050424,UGT1A4
familial adenomatous polyposis,DOID:0050424,UGT1A1
familial adenomatous polyposis,DOID:0050424,UGT1A3
familial adenomatous polyposis,DOID:0050424,NEIL3
familial adenomatous polyposis,DOID:0050424,NEIL1
familial adenomatous polyposis,DOID:0050424,NEIL2
restless legs syndrome,DOID:0050425,CACNA1A
restless legs syndrome,DOID:0050425,COMT
restless legs syndrome,DOID:0050425,DRD1
restless legs syndrome,DOID:0050425,DRD2
restless legs syndrome,DOID:0050425,DRD3
restless legs syndrome,DOID:0050425,DRD4
restless legs syndrome,DOID:0050425,MAOA
restless legs syndrome,DOID:0050425,MAOB
restless legs syndrome,DOID:0050425,MEIS1
restless legs syndrome,DOID:0050425,ATXN3
restless legs syndrome,DOID:0050425,NOS1
restless legs syndrome,DOID:0050425,NTS
restless legs syndrome,DOID:0050425,POMC
restless legs syndrome,DOID:0050425,MAP2K5
restless legs syndrome,DOID:0050425,PTPRD
restless legs syndrome,DOID:0050425,ATXN1
restless legs syndrome,DOID:0050425,ATXN2
restless legs syndrome,DOID:0050425,ATXN7
restless legs syndrome,DOID:0050425,TBP
restless legs syndrome,DOID:0050425,TF
restless legs syndrome,DOID:0050425,BTBD9
restless legs syndrome,DOID:0050425,RLS
restless legs syndrome,DOID:0050425,RLS2
restless legs syndrome,DOID:0050425,RLS3
restless legs syndrome,DOID:0050425,RLS4
restless legs syndrome,DOID:0050425,RLS5
restless legs syndrome,DOID:0050425,RLS6
restless legs syndrome,DOID:0050425,RLS7
restless legs syndrome,DOID:0050425,LBXCOR1
Stevens-Johnson syndrome,DOID:0050426,ALB
Stevens-Johnson syndrome,DOID:0050426,FASLG
Stevens-Johnson syndrome,DOID:0050426,CYP1A2
Stevens-Johnson syndrome,DOID:0050426,CYP2B6
Stevens-Johnson syndrome,DOID:0050426,CYP2C8
Stevens-Johnson syndrome,DOID:0050426,CYP2C9
Stevens-Johnson syndrome,DOID:0050426,CYP3A4
Stevens-Johnson syndrome,DOID:0050426,EPHX1
Stevens-Johnson syndrome,DOID:0050426,HLA-A
Stevens-Johnson syndrome,DOID:0050426,HLA-B
Stevens-Johnson syndrome,DOID:0050426,HLA-C
Stevens-Johnson syndrome,DOID:0050426,HLA-DQB1
Stevens-Johnson syndrome,DOID:0050426,HLA-DRB1
Stevens-Johnson syndrome,DOID:0050426,HSPA1A
Stevens-Johnson syndrome,DOID:0050426,HSPA1L
Stevens-Johnson syndrome,DOID:0050426,IL4
Stevens-Johnson syndrome,DOID:0050426,IL4R
Stevens-Johnson syndrome,DOID:0050426,IL13
Stevens-Johnson syndrome,DOID:0050426,NOS2
Stevens-Johnson syndrome,DOID:0050426,TLR2
Stevens-Johnson syndrome,DOID:0050426,TLR3
Stevens-Johnson syndrome,DOID:0050426,TNF
Stevens-Johnson syndrome,DOID:0050426,NFKBIZ
xeroderma pigmentosum,DOID:0050427,DDB2
xeroderma pigmentosum,DOID:0050427,ERCC1
xeroderma pigmentosum,DOID:0050427,ERCC2
xeroderma pigmentosum,DOID:0050427,ERCC3
xeroderma pigmentosum,DOID:0050427,ERCC4
xeroderma pigmentosum,DOID:0050427,ERCC5
xeroderma pigmentosum,DOID:0050427,ERCC6
xeroderma pigmentosum,DOID:0050427,POLH
xeroderma pigmentosum,DOID:0050427,TP53
xeroderma pigmentosum,DOID:0050427,XPA
xeroderma pigmentosum,DOID:0050427,XPC
xeroderma pigmentosum,DOID:0050427,XRCC1
xeroderma pigmentosum,DOID:0050427,XRCC2
xeroderma pigmentosum,DOID:0050427,XRCC3
nonepidermolytic palmoplantar keratoderma,DOID:0050428,KRT1
nonepidermolytic palmoplantar keratoderma,DOID:0050428,KRT9
nonepidermolytic palmoplantar keratoderma,DOID:0050428,KRT16
Hailey-Hailey disease,DOID:0050429,ATP2C1
Sipple syndrome,DOID:0050430,RET
